UserId,UserName,Followers,TotalTweets,TotalLikes,AverageLikes,MeanLikes,TotalReplies,AverageReplies,MeanReplies,TotalRetweets,AverageRetweets,MeanRetweets,LogFollowers,LogRetweets,PopularityCluster
1334229029088538628,Sinje Ellen Leary ?,254,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.54,5.67,3
1440747548554117137,Rob31415,254,2,0,0.0,0.0,2,1.0,1.0,252,126.0,126.0,5.54,5.53,3
27847170,Carlos Vazquez,253,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.54,7.32,3
318306036,Chris Brown,253,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.54,6.94,3
373233736,Michael Wessels,253,3,1,0.0,0.33,1,0.0,0.33,705,0.0,235.0,5.54,6.56,3
493303852,Selia T,253,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.54,6.56,3
3169319350,666 the number of the beast,253,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,5.54,6.04,3
979996603061886976,bastlernrw,253,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.54,6.65,3
1183256789506297856,Dr. Dr. Hans Meyer,253,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,5.54,6.04,3
1334203149339471872,Giuseppe,253,5,0,0.0,0.0,5,1.0,1.0,262,37.0,52.4,5.54,5.57,3
2898667199,Kärntner Michl ????,252,3,0,0.0,0.0,3,1.0,1.0,325,9.0,108.33,5.53,5.79,3
4792181955,dorika gyenes,252,3,0,0.0,0.0,3,1.0,1.0,1681,705.0,560.33,5.53,7.43,3
793753713642909696,Kimber463,252,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.53,7.32,3
1242802585251217409,hpscht_,252,3,0,0.0,0.0,3,1.0,1.0,1120,290.0,373.33,5.53,7.02,3
1310726065858510855,Mainefreethinker,252,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.53,7.32,3
1320646751716597762,Maria-1 ?(??????,252,3,0,0.0,0.0,3,1.0,1.0,247,78.0,82.33,5.53,5.51,3
1689190476,Christopher P. Vlk ??,251,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.53,6.94,3
2466293822,Michael Schaulinski,251,9,0,0.0,0.0,9,1.0,1.0,1470,18.0,163.33,5.53,7.29,3
4016580705,Angelswings46,251,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.53,5.67,3
1361596583553474563,machmalnblutbild,251,2,0,0.0,0.0,2,1.0,1.0,778,389.0,389.0,5.53,6.66,3
1387905613380956160,Frida Astaire,251,3,3,1.0,1.0,1,0.0,0.33,291,1.0,97.0,5.53,5.68,3
1412337777614671875,Eve Inwood,251,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.53,6.65,3
963078119518240768,T,250,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.53,7.32,3
1236188971929137152,YP,250,9,0,0.0,0.0,9,1.0,1.0,1822,36.0,202.44,5.53,7.51,3
1322260462386483200,TheresaMaskenfrei,250,3,0,0.0,0.0,3,1.0,1.0,611,153.0,203.67,5.53,6.42,3
1371702788149932032,Hammock?????????,250,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.53,7.32,3
21172488,Bran Dee,249,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.52,7.32,3
1288783638776119296,Zentralrat der Guten,249,3,0,0.0,0.0,3,1.0,1.0,1058,160.0,352.67,5.52,6.97,3
91784365,le Cram,248,2,0,0.0,0.0,2,1.0,1.0,832,416.0,416.0,5.52,6.73,3
324908679,Otti,248,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.52,6.65,3
1899546007,Jens Ellerbrock ? ???,248,2,0,0.0,0.0,2,1.0,1.0,770,385.0,385.0,5.52,6.65,3
808376330937110528,Ryan ??,248,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.52,7.32,3
1182019902015774721,Jups,248,2,0,0.0,0.0,2,1.0,1.0,219,109.5,109.5,5.52,5.39,3
39469022,ragingbull44,247,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.51,6.65,3
1727718356,Confi Dential,247,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.51,6.94,3
812268274541072384,TRUMP WON-Left LIED ?,247,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.51,7.32,3
968130020567863296,Marcus Brandenburg,247,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.51,6.65,3
159960428,kernel__panic,246,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.51,6.56,3
370691606,Fabiola,246,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.51,5.74,3
2850286413,Cherriet Specter,246,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.51,6.65,3
1169546327006597122,Marco Minuz,246,2,0,0.0,0.0,2,1.0,1.0,830,415.0,415.0,5.51,6.72,3
292791854,(((JustMe))),245,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.51,6.65,3
1151125104627204096,Bernd Seeberger,245,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.51,6.56,3
1245021601378308097,Wrdlbrmft Rembremerdeng,245,2,0,0.0,0.0,2,1.0,1.0,858,429.0,429.0,5.51,6.76,3
1286385503189770240,marcAmody,245,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.51,6.94,3
1373002297073152001,FCP_Crypto,245,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.51,6.56,3
1588011590,PR-Fachfrau,244,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.5,5.67,3
2306205821,T.M.FCB,244,3,0,0.0,0.0,3,1.0,1.0,301,144.0,100.33,5.5,5.71,3
1142447230324023297,Karla Lamers ??,244,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.5,6.65,3
17118387,"? ??l?? ""ò???"" o???? ?",243,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.5,6.65,3
2365962674,Domi,243,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.5,6.65,3
727180962807840768,Uwe Reiche,243,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,5.5,5.38,3
1296513097432170501,Brit Frei,243,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.5,5.67,3
743008843,Yakup,242,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.49,5.74,3
1628120402,KC????,242,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.49,6.94,3
788062452013412352,martin snodgrass,242,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.49,7.84,3
1429417705120075776,???? peace Z,242,4,0,0.0,0.0,4,1.0,1.0,1987,497.5,496.75,5.49,7.59,3
1431433989684871170,Ruby,242,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.49,6.94,3
271938533,Eva,241,5,0,0.0,0.0,5,1.0,1.0,1117,40.0,223.4,5.49,7.02,3
1260958137646972932,lieberwiedernichtstattwiderlich,241,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.49,6.56,3
1343257659982671873,LochLandLives,241,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.49,6.94,3
1468650640322740230,"Jacky Eubanks, Trump-endorsed",241,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.49,6.94,3
2313875306,Daniel Kerkow,240,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.48,6.65,3
3686494997,MWin,240,15,2,0.0,0.13,15,1.0,1.0,659,32.0,43.93,5.48,6.49,3
1446049531439853569,Anita Ervin,240,2,0,0.0,0.0,2,1.0,1.0,360,180.0,180.0,5.48,5.89,3
1098652793315954689,meire schüller,239,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.48,6.73,3
1225975912077971456,BJR,239,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.48,6.94,3
2909709471,Daveiger Dave mit Dave-Geschmack,238,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.48,6.65,3
1004289615111606274,Andreas Kunze,238,2,0,0.0,0.0,2,1.0,1.0,784,392.0,392.0,5.48,6.67,3
1419073723840311302,Human Being,238,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.48,6.94,3
20679030,Herbertussi,237,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.47,5.74,3
2765369099,Blue Hen Patriot | ?? Mandate Freedom ?? |,237,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.47,6.94,3
4885068579,Kassandra,237,2,1,0.5,0.5,2,1.0,1.0,705,352.5,352.5,5.47,6.56,3
751028300106047488,Alexia the Great,237,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.47,6.56,3
1188823964858105856,Dan,237,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.47,7.32,3
2402316589,KersBee,236,2,0,0.0,0.0,2,1.0,1.0,808,404.0,404.0,5.47,6.7,3
827136076284297221,wahadendudenda,236,4,0,0.0,0.0,4,1.0,1.0,552,126.0,138.0,5.47,6.32,3
1289955462755082241,Dr. Christoph Q. Meier ??,236,4,0,0.0,0.0,4,1.0,1.0,1247,269.0,311.75,5.47,7.13,3
1391793439927377922,Nadi,236,4,0,0.0,0.0,4,1.0,1.0,299,83.0,74.75,5.47,5.7,3
34746203,Carsten ??,235,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,5.46,5.38,3
409539740,Neil Barker,235,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.46,7.32,3
1536725978,Henry MacDougal (SurenHohn) ??????????,235,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.46,6.56,3
2981161913,Torty der Indianer,235,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,5.46,6.04,3
3039225459,Maria,235,3,0,0.0,0.0,3,1.0,1.0,850,15.0,283.33,5.46,6.75,3
1250849400592744455,Araya... ???? .,235,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.46,6.73,3
1346818118895742979,Langbrisi,235,4,0,0.0,0.0,4,1.0,1.0,1107,159.5,276.75,5.46,7.01,3
1362864164,Alessandro Feser ???,234,2,1,0.5,0.5,2,1.0,1.0,769,384.5,384.5,5.46,6.65,3
2440158972,Andreas Hahn,234,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.46,6.65,3
829382563282030597,Trystan Chadwick,234,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.46,6.94,3
833394932635279360,Residenzstadt mit Fächer,234,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.46,6.56,3
1596163993,Ulrike,233,12,0,0.0,0.0,12,1.0,1.0,2603,122.0,216.92,5.46,7.86,3
830144466224820228,M.Bim #CovidGesetz beenden! ????,232,3,0,0.0,0.0,3,1.0,1.0,436,144.0,145.33,5.45,6.08,3
1331506497185046530,Atahualpa,232,5,0,0.0,0.0,5,1.0,1.0,1123,107.0,224.6,5.45,7.02,3
30629680,Neto,231,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.45,6.73,3
332376534,M030,231,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.45,6.73,3
499106420,Talumi,231,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.45,6.65,3
1070725976,Ines Eckert,231,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.45,6.65,3
816001191607996416,B-B ????????,231,3,0,0.0,0.0,3,1.0,1.0,670,181.0,223.33,5.45,6.51,3
893088034589204481,Ritalin Raphi,231,2,0,0.0,0.0,2,1.0,1.0,826,413.0,413.0,5.45,6.72,3
1381938985241559041,Rocherl,231,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.45,6.56,3
39778167,LillyKat,230,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.44,7.32,3
532722785,gustavo fernandez,230,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.44,6.94,3
2457942396,Habrok (@Habrok42@chaos.social),230,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.44,5.74,3
759334240723009536,John K Lacroix,230,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.44,7.32,3
812478299427323905,A??,230,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.44,6.94,3
1133875252113616896,Wurzel,230,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,5.44,6.04,3
35521125,Lizzie,229,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.44,7.32,3
1893359113,Knispelknaus,229,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.44,6.65,3
1154078786226479104,TomZ,229,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.44,6.56,3
1164877016224526336,The Weather Gorilla,229,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.44,7.32,3
1302242204774170624,Daisydoodle,229,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.44,7.32,3
14324530,Wonko the Sane,228,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.43,6.65,3
138085894,Harald Hackenberg,228,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.43,5.74,3
277971824,Margret Foerster,228,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.43,6.65,3
712060624436600834,? Heike zB,228,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.43,5.74,3
937054785425027072,parcelpanic,228,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.43,6.65,3
1158541681832030208,Hollywood,228,2,0,0.0,0.0,2,1.0,1.0,1513,756.5,756.5,5.43,7.32,3
1244856489472385025,feldwaldwiesenhausärztin,228,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.43,5.74,3
1252290068145999872,rohkost4.webnode.com/blog,228,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,5.43,6.04,3
1255809120403427328,Elmar ? Phönix,228,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,5.43,5.38,3
782198803,?Patsy Stone?,227,5,0,0.0,0.0,5,1.0,1.0,565,119.0,113.0,5.43,6.34,3
836918746702827524,Mary C,227,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.43,6.94,3
857552648215703552,Friesenjung?,227,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.43,5.67,3
1013548263448940546,marly,227,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.43,6.94,3
1032689451489746946,Gonzo,227,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.43,6.56,3
2876762316,Jamie J,225,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.42,7.84,3
900254145587884034,Angelika Kalinowski,225,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.42,5.74,3
1153783380162555904,jetsetter247,225,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.42,7.32,3
1173616228893646848,Hugopalo,225,4,0,0.0,0.0,4,1.0,1.0,918,177.5,229.5,5.42,6.82,3
1191079279959953411,Pe?a,225,1,0,0.0,0.0,1,1.0,1.0,181,181.0,181.0,5.42,5.2,3
1271415541706547202,Amethystsunflower,225,2,0,0.0,0.0,2,1.0,1.0,1547,773.5,773.5,5.42,7.34,3
711690542715944960,Friendpopkiki,224,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.42,7.84,3
861944713892462592,Martha_M,224,3,0,0.0,0.0,3,1.0,1.0,875,40.0,291.67,5.42,6.78,3
923525952444829696,Hanso Schimpanso????,224,4,0,0.0,0.0,4,1.0,1.0,396,96.0,99.0,5.42,5.98,3
1258673901942591489,HausMutti,224,2,0,0.0,0.0,2,1.0,1.0,870,435.0,435.0,5.42,6.77,3
1280972098731638785,??Chrissy??,224,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.42,7.32,3
134787605,Maik,223,7,0,0.0,0.0,7,1.0,1.0,968,30.0,138.29,5.41,6.88,3
305110299,Dennis,223,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.41,6.65,3
455997736,Lisa,223,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.41,7.84,3
928821356,OhioLady52,223,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.41,7.32,3
1579204362,@volfan,223,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.41,7.32,3
2296823978,Rationalgarde ???,223,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.41,6.65,3
2747997947,Poodle mama ? ?? ?? ?,223,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.41,7.32,3
889572421979840512,Désirée Bourger,223,2,1,0.5,0.5,2,1.0,1.0,769,384.5,384.5,5.41,6.65,3
720982805229002753,Klaus M. R.,222,3,0,0.0,0.0,3,1.0,1.0,198,14.0,66.0,5.41,5.29,3
1137344768013471744,Whosum ?,222,6,0,0.0,0.0,6,1.0,1.0,1297,104.0,216.17,5.41,7.17,3
1259919575933767680,n,222,7,0,0.0,0.0,7,1.0,1.0,1207,125.0,172.43,5.41,7.1,3
1265997640279392257,Carolyn Hearod,222,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.41,7.32,3
3081225083,Lea Krug,221,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.4,6.65,3
4201367609,Anette Jacks,221,12,2,0.0,0.17,12,1.0,1.0,374,2.5,31.17,5.4,5.93,3
776940297343344640,Beck Hunt,221,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.4,6.94,3
1291612255323267077,Ante Petrish 27,221,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.4,7.32,3
16526981,maggiesmom,220,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.4,7.32,3
186345274,America Is InTrouble,220,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.4,7.32,3
986361108,damasus,220,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.4,6.73,3
1071604173777494016,Matthew,220,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.4,6.94,3
15262304,hoelli,219,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.39,5.74,3
140359152,Tom Goschütz,219,4,0,0.0,0.0,4,1.0,1.0,453,75.0,113.25,5.39,6.12,3
425108176,JilliBean,219,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.39,6.94,3
608506642,Double J sometimes Jsquared,219,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.39,6.94,3
2829249126,Mike Joseph ?,219,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.39,7.32,3
1185209482105802753,Bajuware,219,3,0,0.0,0.0,3,1.0,1.0,472,153.0,157.33,5.39,6.16,3
1266299194395918336,KRID ??????,219,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.39,6.65,3
1322995986080432128,Stephanie Williams,219,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.39,7.32,3
226529627,Neil Hughes,218,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.39,7.32,3
265609531,Brian Likens,218,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.39,7.32,3
429988527,Berreta,218,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.39,6.65,3
135098539,???? angel29100,217,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.38,5.74,3
2541465850,Staatsfeind 33? ??? ?,217,5,0,0.0,0.0,5,1.0,1.0,607,5.0,121.4,5.38,6.41,3
73646146,Alexander Ruth,216,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.38,6.65,3
160621977,Sean Rütschi,216,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.38,6.65,3
1095671325933359104,Nico Amaranth,216,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,5.38,6.65,3
1245043493174738955,ServerlessSurfer ?? ????,216,3,0,0.0,0.0,3,1.0,1.0,1082,125.0,360.67,5.38,6.99,3
1312775504420843521,sally sisco,216,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.38,7.32,3
1323347229130805249,Johannes Paul II ?????,216,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.38,6.73,3
3074630306,Leanne Zimmer,215,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.38,6.94,3
4640323380,Bruce??????????,215,2,0,0.0,0.0,2,1.0,1.0,186,93.0,93.0,5.38,5.23,3
723939278854717440,Tanja Wolf,215,2,0,0.0,0.0,2,1.0,1.0,780,390.0,390.0,5.38,6.66,3
1346944078651543553,Robowarp,215,5,0,0.0,0.0,5,1.0,1.0,931,51.0,186.2,5.38,6.84,3
1359863949626335234,Patriotic American,215,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.38,6.94,3
1377704507522551808,? Melissa,215,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.38,7.32,3
16817439,Irene,214,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.37,7.32,3
305869986,O Pirataa,214,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.37,6.73,3
735341603997528066,Olli,214,2,0,0.0,0.0,2,1.0,1.0,849,424.5,424.5,5.37,6.75,3
1289334902949924864,Selberdenker1234?,214,3,0,0.0,0.0,3,1.0,1.0,363,144.0,121.0,5.37,5.9,3
1419164298836856833,Take Your Country Back,214,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.37,7.32,3
66602965,A Lafferty,213,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.37,7.32,3
398387019,Mike Raymond,213,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.37,6.94,3
2868010654,Marcel van de Pol???,213,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.37,6.56,3
883746680549584897,Scissorhands Eddy,213,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.37,6.56,3
1076543317280731136,@joesmith76436,213,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.37,6.94,3
1236632507333988353,Sebastian,213,4,0,0.0,0.0,4,1.0,1.0,405,46.0,101.25,5.37,6.01,3
1267820890298834944,Mariama,213,2,0,0.0,0.0,2,1.0,1.0,229,114.5,114.5,5.37,5.44,3
2866318108,valerie campbell,212,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.36,7.32,3
1183975422863773696,Minyas,212,3,0,0.0,0.0,3,1.0,1.0,222,4.0,74.0,5.36,5.41,3
1228430144362209285,Hamsterstorm,212,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,5.36,5.67,3
1281375919786123270,I sure could use a mean tweet,212,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.36,7.84,3
1284675136520675329,ClausR2020?,212,2,0,0.0,0.0,2,1.0,1.0,1013,506.5,506.5,5.36,6.92,3
120993836,thetruthisoutthere,211,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.36,7.32,3
605580758,Dsch,211,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.36,7.32,3
2358523662,Dharcarjr,211,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.36,7.32,3
711963789546037248,Diann Gatlim,211,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.36,7.84,3
1038587665673797632,Cindy Breeden,211,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.36,7.32,3
1175579385673338881,metaphor,211,3,0,0.0,0.0,3,1.0,1.0,288,108.0,96.0,5.36,5.67,3
1385838903953924100,Frank,211,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.36,6.56,3
1393378652985991169,Chris Alexandre,211,2,0,0.0,0.0,2,1.0,1.0,2547,1273.5,1273.5,5.36,7.84,3
1441881085466447874,Stiffler,211,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.36,6.56,3
436205820,Lee Muldoon,210,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.35,6.94,3
1234173387192311809,Mirabelle,210,6,0,0.0,0.0,6,1.0,1.0,757,115.0,126.17,5.35,6.63,3
42853272,dpar,209,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.35,6.73,3
827578209243951104,Marge Falcone,209,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.35,7.32,3
1093633762036985857,Romenise,209,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.35,6.73,3
1380983520366055429,Marie Frost,209,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,5.35,6.73,3
27196498,Flannery ?,208,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.34,6.94,3
847839458,Eddie (Lets Go Brandon!!),208,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.34,6.94,3
1901253852,?? ???? ?? ??? ??,208,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.34,5.74,3
754074466959982592,/dev/null,208,3,0,0.0,0.0,3,1.0,1.0,297,119.0,99.0,5.34,5.7,3
1017743866433241091,Ritterkunibert,208,3,0,0.0,0.0,3,1.0,1.0,189,29.0,63.0,5.34,5.25,3
1326888387652050951,Thomas,208,5,0,0.0,0.0,5,1.0,1.0,1762,216.0,352.4,5.34,7.47,3
1358193236897116161,infinity plus,207,5,0,0.0,0.0,5,1.0,1.0,1291,144.0,258.2,5.34,7.16,3
1370621978835566593,f@ctch3ck,207,2,0,0.0,0.0,2,1.0,1.0,872,436.0,436.0,5.34,6.77,3
1381227844680945665,?Kassandra0403,207,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.34,6.56,3
75787905,Blonde Babe,206,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,5.33,6.94,3
384326158,Romy,206,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.33,5.74,3
892465329179430913,??Vivian Bergmann - Make Love not War!,206,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,5.33,5.74,3
1136089981049540609,Katie Kieras,206,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,5.33,7.32,3
1185392938555187200,Winston1984-LetsGoBrandon,206,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.33,6.56,3
1247051903760044032,enrico palazzo,206,3,0,0.0,0.0,3,1.0,1.0,271,66.0,90.33,5.33,5.61,3
1271692667731292166,E. Wolke,206,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,5.33,6.56,3
1301222652854628352,DK,206,9,0,0.0,0.0,9,1.0,1.0,374,14.0,41.56,5.33,5.93,3
532183962,Frank N.,205,2,0,0.0,0.0,2,1.0,1.0,939,469.5,469.5,5.33,6.85,3
2882566694,Thomas,205,5,0,0.0,0.0,5,1.0,1.0,1734,83.0,346.8,5.33,7.46,3
